"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
6,3,5,100,7,7,0,2,7,2,632,780,780,1,5,0,3,5,1,11.7352686961137
6,3,8,130,14,15,281,3,5,8,0,1777,1795,2,3,1,4,4,2,12.3458345879053
6,6,8,130,14,15,101.896800825593,3,5,5,804,1128,2031,2,3,1,4,4,2,12.3758154201173
6,6,7,128,14,15,0,3,5,5,735,992,1865,2,3,1,6,4,3,12.3673407931263
6,6,7,129,14,15,227,3,5,8,0,1257,2161,2,3,1,6,4,2,12.3480061414188
6,6,8,127,14,15,320,3,5,5,668,1004,1852,2,3,2,6,3,3,12.3458345879053
6,6,7,126,14,15,202,3,5,2,252,1153,2031,2,3,1,6,3,2,12.3126823805884
6,6,8,129,14,15,396,3,5,8,0,1055,2263,2,3,1,6,3,2,12.5672374947418
6,6,9,129,14,15,134,3,5,5,1194,1357,1947,2,3,1,6,3,3,12.5208833853702
6,3,8,130,14,15,240,3,3,5,1538,1778,1786,2,3,1,4,4,3,12.6115377536383
6,6,8,130,6,6,0,3,5,8,0,1128,2290,2,3,1,4,5,2,12.4525420221479
6,6,7,131,14,15,252,3,5,5,550,884,1768,2,3,0,1,4,2,12.3234111379474
6,6,7,131,14,15,0,3,5,8,0,1129,2327,2,3,1,4,4,2,12.3883942023241
6,6,7,131,14,15,0,3,5,8,0,798,1640,2,3,0,1,4,2,12.1172414318236
6,6,8,127,14,15,192,3,5,8,0,850,1764,2,3,1,6,5,2,12.2404740722475
6,6,7,122,14,15,0,3,5,5,642,915,1908,2,3,1,6,5,2,12.2548628096996
6,3,6,131,14,15,170,3,5,5,686,848,848,1,3,0,4,3,2,11.8240798936072
6,3,6,132,14,15,205,3,5,5,662,848,848,1,3,0,1,4,2,11.8844890214027
6,3,6,125,14,15,215,3,5,5,994,1478,1493,2,3,1,6,3,2,12.2496109475447
6,7,6,125,14,15,0,3,5,5,1593,1838,1838,2,5,0,1,5,3,12.1281111040605
6,3,7,130,14,15,113,3,5,5,810,1536,1536,2,3,0,6,4,2,12.273731294004
6,6,7,131,14,15,196,3,5,5,706,856,1710,2,3,0,1,4,2,12.247694320221
6,3,7,132,14,15,50,3,5,5,24,1445,1445,2,3,0,1,5,2,12.136186518066
6,3,7,132,14,15,266,3,5,5,946,1436,1436,2,3,0,1,5,2,12.2548628096996
6,6,7,132,14,15,0,3,5,5,490,770,1582,2,3,0,6,4,2,12.1329641737095
6,3,8,135,14,15,0,3,3,8,0,1234,1234,2,3,0,6,4,2,12.1001564199386
6,3,7,135,14,15,212,3,5,5,56,1564,1564,2,3,0,6,4,3,12.2960778698166
6,3,7,135,14,15,0,3,5,5,24,1351,1361,2,3,0,4,4,2,12.170445467887
6,6,7,133,16,17,0,3,5,5,648,728,1456,2,3,1,4,3,2,12.1495022940418
6,3,6,132,14,15,147,3,5,5,697,848,848,1,3,1,6,4,2,11.9137129835273
6,3,6,132,14,15,147,3,5,5,697,848,848,1,3,1,6,4,2,11.8565151693603
6,3,6,132,14,15,205,3,5,5,662,848,848,1,3,1,4,4,2,11.9117015849276
6,3,6,132,14,15,169,3,5,5,662,848,848,1,3,1,4,3,2,11.8810347865346
8,3,5,38,9,16,0,2,4,8,0,796,796,1,5,0,4,3,0,11.3504065354725
8,1,5,28,9,9,0,2,7,2,1084,1272,2200,2,5,0,1,2,0,11.8906767345109
8,3,5,94,7,7,0,2,7,7,609,1092,1092,1,5,0,1,5,1,11.7199396343546
8,3,5,93,7,7,0,2,7,3,830,1256,1256,1,5,0,4,3,1,11.901583454762
8,7,5,104,7,11,222,2,5,2,456,456,1033,1,5,0,1,4,2,12.0137007528827
8,3,6,104,7,11,84,2,7,3,1033,1127,1127,1,5,1,5,5,2,11.8130300574206
8,3,5,68,16,17,0,2,7,3,290,996,996,1,5,1,4,4,0,11.5898865061064
8,7,4,100,10,11,0,2,5,3,920,1138,1181,2,5,0,4,4,2,11.8313791960888
8,6,7,131,14,15,92,3,5,8,0,746,1656,2,3,1,4,3,2,12.0161220615717
8,8,6,105,10,11,0,2,7,2,368,1029,1117,1,5,1,3,4,2,11.8981878657609
8,6,6,104,10,11,0,2,7,2,288,684,1398,1,5,1,6,3,2,11.9860492215522
8,3,4,133,14,15,0,3,5,5,1024,1132,1132,1,3,0,4,3,2,12.0782392740203
8,3,5,87,10,11,0,4,5,4,0,0,3820,3,1,2,4,5,2,12.5591912732661
8,6,10,136,13,14,796,3,3,5,5644,6110,5642,2,1,3,4,3,2,11.982929094216
8,8,6,133,14,15,80,3,5,5,459,547,1072,1,5,0,1,4,2,11.9049675527463
8,3,4,83,1,11,0,3,5,3,0,0,1152,2,2,0,4,2,0,11.3144745262464
8,3,4,83,1,11,0,3,2,5,0,0,1152,2,5,0,1,2,0,11.3144745262464
8,3,4,83,14,15,270,2,7,2,133,1440,1440,2,2,0,1,5,0,11.6784399034478
8,3,4,83,16,17,58,4,2,5,0,0,1152,2,5,0,1,5,0,11.3205535723228
8,3,4,83,15,16,0,2,7,2,784,784,784,1,5,0,1,2,0,11.4284563083438
8,1,5,66,15,16,0,3,7,8,0,585,1053,1,1,0,1,2,0,11.6952470217642
8,1,5,75,9,9,0,4,2,4,0,0,1137,1,5,0,2,2,0,11.47210347045
8,3,4,81,9,9,115,2,5,7,767,911,930,1,5,0,1,4,1,11.5028751291167
8,1,5,74,9,9,0,2,7,3,352,768,1200,1,5,0,1,5,1,11.7791285057449
8,1,4,82,9,9,0,3,7,8,0,941,1470,2,5,0,1,5,1,11.8130300574206
8,1,5,83,9,9,0,3,7,8,0,816,1393,1,5,0,1,5,1,11.8167269193019
8,8,4,82,15,16,0,2,3,8,0,416,1204,1,5,0,2,5,1,11.5129254649702
8,1,4,51,15,16,0,3,7,2,224,949,1292,1,3,0,4,5,1,11.5898865061064
8,3,5,53,13,14,0,2,7,7,468,864,864,1,5,0,1,2,0,11.4927227576527
8,3,3,42,13,14,0,1,7,3,41,864,864,1,5,0,1,2,0,11.1124478983731
26,6,5,40,14,15,0,3,7,7,210,780,1716,2,2,0,1,2,0,11.8196746001392
26,6,6,53,15,16,0,1,7,3,156,672,1482,2,2,0,1,5,1,11.8493977015914
26,4,5,67,15,16,0,3,7,6,378,720,2192,2,3,1,4,5,1,12.0979304869105
26,1,6,53,9,9,0,3,7,7,423,1181,1694,2,5,1,4,5,2,11.8240798936072
26,3,7,49,16,17,174,1,7,8,0,1228,1424,2,5,1,4,5,1,12.0317192583854
26,6,5,39,9,9,0,3,7,8,0,940,1964,1,5,0,1,5,0,11.7752897294377
26,6,5,49,9,16,0,1,7,8,0,612,2601,3,5,0,4,4,2,12.1495022940418
26,5,6,58,13,14,0,1,7,2,281,960,1920,2,5,2,4,5,2,11.9947341396657
7,6,6,54,15,16,0,1,7,3,379,644,1316,1,5,1,4,5,1,11.8844890214027
7,4,6,50,9,9,0,1,3,8,0,588,2555,2,5,1,4,3,2,12.1600287070288
7,6,6,43,15,11,0,1,5,8,0,840,1680,2,5,0,1,5,1,12.083905011556
7,1,6,42,15,17,0,1,5,8,0,676,1264,1,5,0,1,5,2,11.901583454762
26,3,6,58,15,16,0,1,5,7,384,768,790,1,5,0,1,5,1,11.418614785499
7,6,8,53,13,14,0,3,4,2,406,798,1512,2,3,1,4,5,1,12.3501729895039
26,1,6,64,9,9,0,1,7,8,0,1064,1639,1,5,0,4,5,1,11.6526874073454
7,6,6,51,15,11,0,1,7,8,0,784,1603,1,5,1,4,5,2,11.8350089641393
7,6,7,59,13,17,0,1,5,8,0,776,1502,1,5,1,4,4,1,11.9117015849276
7,6,6,62,13,14,0,2,7,6,326,715,1660,1,5,1,4,5,1,12.1479137313566
7,1,5,65,16,17,0,2,7,3,606,942,1938,2,3,1,4,5,1,12.1960223096767
7,1,5,66,15,16,0,1,7,8,0,884,1374,1,5,0,1,5,1,11.6082356447746
7,3,6,79,16,11,88,3,7,7,500,1091,1091,1,5,1,6,3,1,11.5521461781235
7,6,8,63,4,14,40,3,7,6,210,608,1873,1,5,2,4,3,2,12.4571270400052
7,1,8,63,13,14,632,2,7,7,192,728,3447,3,3,2,4,5,3,12.8505546541088
7,1,7,67,14,15,312,2,7,3,341,798,1954,1,3,2,6,5,2,12.6491546172096
7,1,7,78,14,15,0,2,7,5,435,832,2161,2,3,2,6,3,2,12.4814290682913
7,3,5,84,4,9,0,3,7,7,1116,1898,1898,2,5,2,6,5,2,12.3737034869141
7,3,6,82,7,7,72,2,7,3,728,1296,1640,1,3,1,4,5,2,12.3194013308372
2,6,6,108,9,9,0,2,5,5,366,516,1032,1,5,1,6,5,2,11.6656465519879
2,6,6,108,9,9,0,2,5,6,81,716,1556,2,5,1,6,3,2,11.9250351157971
12,3,6,54,14,15,0,1,7,7,299,894,919,1,5,0,1,5,1,11.7440371859336
12,1,6,68,14,15,0,2,4,8,0,720,1090,1,5,0,1,5,1,11.6952470217642
12,3,4,50,1,1,0,1,7,8,0,796,796,1,5,0,3,5,0,10.9150884642146
12,3,6,58,15,16,0,1,7,2,538,816,816,1,5,0,4,5,1,11.6994050319128
12,3,5,68,14,15,0,2,7,2,403,740,778,1,5,1,4,3,1,11.6994050319128
12,1,5,58,15,16,0,2,5,8,0,780,1200,1,5,0,1,3,0,11.6868787720937
12,8,5,95,7,11,0,2,5,7,257,624,1656,1,5,1,5,5,1,11.7440371859336
12,3,5,58,15,16,0,1,7,8,0,520,912,1,5,0,1,4,1,11.5079129231467
12,1,5,86,16,17,162,2,7,2,330,1151,1955,2,5,0,1,3,1,12.0167264737993
12,3,1,80,1,15,0,4,5,2,0,0,733,1,2,0,1,5,2,9.48036750918924
12,6,4,23,15,16,0,5,6,8,0,173,1361,1,5,0,1,5,1,11.3963916487143
12,6,4,48,4,4,0,1,7,8,0,649,1317,1,5,0,6,5,1,10.5966347330961
12,1,4,38,10,11,0,3,6,8,0,356,1049,1,5,0,1,5,1,11.3009691030466
12,3,3,63,9,9,0,2,7,8,0,894,894,1,5,0,1,4,3,11.3022044336546
12,6,4,48,9,9,0,5,4,8,0,592,864,1,2,0,6,5,1,11.0821425488778
7,3,8,136,6,6,186,3,3,5,1480,1600,1652,2,3,1,4,3,2,12.8802918162046
7,3,8,135,6,6,186,3,3,5,1476,1596,1648,2,1,1,4,3,2,12.5929120335151
7,3,7,132,6,6,174,3,3,5,1474,1594,1646,2,1,1,4,3,2,12.4292161968444
7,3,8,132,6,6,174,3,3,5,1373,1594,1646,2,3,1,4,3,2,12.5245263766487
15,3,7,124,9,9,668,3,3,5,700,1840,2032,3,3,0,1,3,3,12.6115377536383
15,3,8,130,6,6,148,3,5,5,1218,1568,1689,2,3,2,4,4,3,12.5098740998618
15,6,7,124,14,15,0,3,5,8,0,910,1820,2,3,1,6,5,3,12.2690474446916
15,8,6,105,10,11,0,2,7,2,522,1096,1118,1,5,1,5,3,1,12.0494188354848
15,3,6,105,10,11,0,2,7,2,641,1196,1279,2,5,2,3,5,2,12.0523385455881
15,6,5,104,10,11,0,2,2,5,0,0,1872,2,5,0,6,5,2,11.5129254649702
15,3,4,119,7,7,0,3,5,2,1383,1680,1689,2,5,1,6,5,2,12.3392914893164
27,1,5,93,10,11,0,2,7,2,1249,1499,1786,2,5,2,4,3,2,12.3412589180852
27,3,7,114,14,15,340,2,5,5,893,1277,1501,2,3,1,6,3,2,12.3946247520748
27,3,8,104,12,7,0,2,5,2,1165,1565,2898,2,3,1,4,3,2,12.5672374947418
27,3,8,134,14,15,258,3,3,5,1036,1518,1537,2,3,0,4,3,3,12.5913350463208
27,3,8,135,14,15,338,3,5,5,1513,1638,1646,2,3,1,4,4,3,12.5881906521085
27,6,8,135,14,15,0,3,5,5,770,920,1780,2,3,1,4,3,2,12.4873567948502
27,8,5,134,14,15,0,3,5,8,0,352,1442,2,5,0,4,3,2,12.0581525154536
27,8,5,134,14,15,0,3,5,8,0,384,1394,2,3,0,1,3,2,12.0287386302473
27,6,7,136,14,15,60,3,5,8,0,796,1612,2,3,0,1,3,3,12.2954059081891
27,3,6,117,15,16,128,2,5,8,0,1495,1495,2,5,1,6,5,2,11.9183905730784
27,3,6,114,14,11,132,2,5,2,1398,1606,1651,2,5,1,6,3,2,12.1226910365911
27,3,6,114,10,7,228,2,5,5,920,1256,1256,2,3,1,3,5,2,12.1007121298723
27,8,6,116,7,7,219,2,5,5,783,1461,1509,2,3,1,3,4,2,12.0725412529057
27,3,8,131,14,15,206,3,3,5,1029,1432,1440,2,3,1,6,3,2,12.3566455040095
27,3,6,127,14,15,0,3,3,5,1223,1666,1675,2,3,0,6,4,2,12.1807548375459
27,6,8,131,14,15,226,3,5,5,871,1482,2262,2,3,2,4,3,3,12.6280670555895
27,3,8,135,14,15,0,3,5,5,1011,1884,1728,2,3,1,4,3,2,12.6073657295026
27,3,8,133,14,15,674,3,3,5,1571,1964,1964,2,3,1,4,3,3,12.8212582846204
15,7,7,125,14,15,200,3,5,5,1309,1344,1344,2,5,0,1,3,4,12.2510460111729
15,7,7,125,14,15,200,3,5,5,1309,1344,1344,2,5,0,1,3,4,12.2370866990593
15,3,5,135,14,15,0,3,5,8,0,1092,1092,1,5,0,1,3,0,11.8913619006905
15,3,6,125,14,15,197,3,3,5,864,1189,1189,2,5,0,1,4,2,11.9860492215522
15,7,4,92,7,7,98,2,5,2,865,1200,1200,1,5,0,2,3,3,12.0610468734799
14,3,5,103,6,6,0,3,5,5,769,1040,1040,1,5,0,1,5,2,11.7280368445872
14,6,5,104,6,6,0,3,5,8,0,264,1304,1,5,1,4,3,1,11.6526874073454
14,6,5,104,6,6,0,3,5,2,318,550,1475,2,5,1,6,5,1,11.7714361601217
14,7,4,101,6,6,0,2,5,5,501,526,988,1,5,0,1,4,1,11.5617156291397
14,8,4,101,6,6,0,2,5,5,437,462,988,1,5,1,5,4,1,11.460578984598
15,3,5,96,10,11,0,2,7,2,785,1113,1160,1,3,0,1,5,1,11.9349198750296
14,6,6,98,6,6,0,2,7,5,358,546,1092,2,5,0,4,4,0,11.4927227576527
14,7,4,100,6,6,0,2,5,2,495,630,630,1,5,0,1,2,0,11.3022044336546
15,3,5,82,7,7,0,2,7,8,0,988,988,1,5,0,1,4,2,11.6351430976945
15,3,5,111,14,15,0,2,7,5,534,816,816,1,5,0,4,5,1,11.7636841833174
15,3,5,112,7,11,0,2,7,2,658,876,923,1,5,0,1,5,1,11.6910716503537
15,3,5,110,14,15,0,2,7,2,641,816,816,1,3,1,2,5,1,11.7791285057449
15,3,5,110,7,7,0,3,7,5,816,816,816,1,5,0,1,3,2,11.8350089641393
15,3,5,110,7,11,0,2,7,5,638,845,845,1,3,0,1,5,1,11.809319478024
15,1,6,68,14,15,0,2,5,2,660,983,1750,2,5,0,1,5,1,11.982929094216
15,3,5,112,7,11,0,2,7,2,647,864,889,1,5,0,1,5,2,11.8313791960888
15,6,5,97,7,7,232,2,7,2,562,784,1968,2,5,1,5,4,2,12.0552497557956
12,5,5,28,15,16,0,1,7,8,0,686,1836,2,5,0,4,5,1,11.5424842672118
16,3,6,99,9,9,302,2,7,3,838,1587,1587,2,5,1,4,5,2,12.0275438869749
16,3,7,98,10,11,0,2,7,5,778,1277,1277,1,5,1,5,5,2,12.0257490913989
16,3,7,101,10,11,1115,2,5,2,1880,2223,2223,2,5,2,4,3,2,12.4049235042753
16,3,8,98,15,16,0,3,7,2,351,2217,2217,2,3,1,6,5,2,12.498742259493
9,6,7,131,14,15,0,3,5,8,0,847,1733,2,3,1,4,3,2,12.3238556811866
9,6,6,123,9,9,0,3,5,8,0,806,1572,2,5,1,6,3,2,12.0317192583854
9,6,6,125,14,15,0,3,5,5,182,794,1470,2,5,0,1,3,2,12.083905011556
9,6,6,125,14,15,0,3,5,8,0,916,1600,2,5,1,6,3,2,12.0376539939052
9,8,6,125,14,15,0,3,5,8,0,384,1384,2,5,1,6,3,2,11.9922604216448
25,3,8,128,6,6,0,3,5,5,1196,1494,1652,2,1,0,4,4,2,12.4332082181139
9,8,6,122,7,7,32,3,5,6,186,392,1694,2,5,1,6,3,2,11.982929094216
9,6,6,127,14,15,0,3,5,2,871,923,1714,2,5,1,6,3,2,12.1007121298723
9,6,7,124,7,7,0,3,5,7,414,691,1553,2,3,0,1,3,2,12.0937434605563
9,3,7,123,7,7,38,3,5,8,0,1237,1253,2,5,1,6,3,2,12.0782392740203
9,6,6,127,14,15,0,3,5,8,0,938,2299,3,5,1,6,3,2,12.2258752728264
9,3,7,120,7,7,52,3,5,8,0,1168,1187,2,3,0,1,4,2,11.982929094216
9,8,7,119,7,7,76,3,5,8,0,384,1472,2,3,1,6,4,2,11.982929094216
9,8,7,120,7,7,170,3,5,8,0,384,1482,2,3,1,6,3,2,12.0070117647319
9,6,6,121,7,7,0,3,5,8,0,903,1642,2,5,1,6,4,2,12.0317192583854
9,3,6,92,7,7,138,2,7,3,550,1302,1128,1,5,1,6,5,2,11.9460316801121
25,3,8,114,7,7,0,2,5,8,0,1074,1088,1,3,0,1,4,2,12.0435537160324
25,6,7,112,7,7,0,2,5,5,828,1190,2090,2,3,1,6,3,2,12.2428866186529
25,3,8,116,6,6,0,2,5,5,248,1166,1179,2,5,0,4,4,2,12.1117619660589
25,3,8,118,6,6,0,3,5,5,926,1312,1321,1,3,1,6,4,2,12.2643415536542
25,3,9,133,14,15,200,3,3,5,1249,1922,1922,2,3,1,4,3,3,12.8411298019654
25,6,8,133,14,15,146,3,3,5,986,1149,2541,3,1,1,4,3,3,12.7635862253737
25,3,9,134,14,15,710,3,3,5,1101,2660,2338,2,3,2,4,3,3,13.2905640352704
9,3,5,97,7,7,0,2,5,2,1047,1100,1424,1,5,0,1,5,3,11.9511803959014
25,3,9,134,9,9,165,3,3,5,797,1612,1612,2,1,1,4,3,2,12.6757637259376
25,3,8,135,9,9,0,3,5,5,945,1419,1419,2,3,1,4,4,2,12.8790171187726
25,3,8,134,14,15,945,3,3,5,1558,2220,2234,1,3,1,4,4,2,12.9989045146727
25,3,10,134,6,6,250,3,3,5,1152,1742,2042,2,1,1,4,3,3,13.0280526979331
20,3,6,109,9,9,310,2,5,3,678,1440,1440,2,3,1,6,3,2,12.116694834379
20,3,6,112,7,7,0,2,5,5,256,1284,1284,2,5,0,5,5,2,12.0668105781967
20,8,6,112,14,15,74,2,5,8,0,585,1868,3,5,1,6,3,2,12.0895388292742
20,6,7,109,9,9,306,2,5,2,321,725,1479,2,3,1,6,4,2,12.0782392740203
20,3,7,106,10,11,67,2,5,5,1328,1529,1664,2,3,1,6,3,2,12.2690474446916
20,6,7,107,7,11,549,2,5,2,758,780,1930,2,3,1,6,3,2,12.1652506510099
20,6,7,105,16,11,0,2,5,8,0,808,1969,2,5,1,4,4,2,12.1547793511426
20,6,6,104,10,11,298,2,7,6,156,848,2030,2,3,1,6,3,2,12.1807548375459
20,8,6,106,7,7,233,2,5,2,605,1032,1032,2,5,1,6,5,2,11.9049675527463
20,3,6,112,10,11,98,2,5,2,781,1153,1177,2,3,0,4,3,2,11.9283409039316
20,8,7,107,7,7,96,2,7,5,315,539,1725,2,5,1,6,4,2,12.1909590077201
20,3,6,107,9,9,253,2,5,5,903,1259,1353,2,5,1,6,4,2,12.1670719081804
20,6,5,97,16,7,263,2,7,7,493,780,1620,2,5,0,1,3,2,11.9316357998284
20,3,6,99,7,7,176,2,7,2,492,1625,1220,2,5,1,6,5,2,12.0435537160324
20,3,5,99,10,11,0,2,5,2,998,1484,1484,2,5,1,6,5,2,12.0725412529057
20,6,6,96,7,2,365,2,7,2,384,702,1743,1,5,1,4,5,2,12.0725412529057
20,6,7,104,10,11,233,2,5,8,0,793,1935,2,5,1,6,4,2,12.1955171315907
20,8,7,104,10,11,130,2,5,5,624,1228,1324,2,3,1,3,3,2,12.0668105781967
20,6,6,102,7,7,0,2,7,2,931,1084,1877,2,5,1,6,5,2,12.0945822694968
16,8,5,99,9,2,82,2,7,2,349,372,1109,1,5,0,1,5,1,11.8422292121128
16,3,6,99,10,11,0,2,7,2,282,981,981,1,5,0,1,5,2,11.872346634577
16,6,7,100,7,7,138,2,7,2,626,725,1479,1,3,0,1,3,2,12.1226910365911
16,3,5,98,9,9,0,2,7,2,566,925,1422,1,5,0,1,5,2,11.9511803959014
16,3,5,98,7,7,32,2,7,2,81,914,914,1,1,0,4,4,1,11.7981044072039
16,3,5,99,7,9,0,2,7,3,412,950,950,1,5,0,1,5,1,11.6910716503537
16,3,4,99,9,9,0,2,7,8,0,858,872,1,5,0,1,5,4,11.7199396343546
16,3,4,99,7,7,0,2,7,2,322,858,858,1,5,0,4,5,1,11.6082356447746
16,3,4,89,9,9,0,1,7,2,314,914,914,1,5,0,4,5,1,11.7597855429018
16,3,4,99,7,7,0,3,7,2,616,864,864,1,5,0,4,5,2,11.6994050319128
16,7,7,126,9,9,182,3,5,5,584,723,767,1,5,0,6,3,1,11.7981044072039
16,3,6,129,9,9,0,3,5,8,0,1337,1337,2,3,1,6,3,2,11.9511803959014
16,3,6,125,9,9,0,3,5,5,930,1405,1337,2,3,1,6,3,2,12.083905011556
3,6,6,101,7,7,567,2,7,2,312,525,1092,1,5,0,1,5,1,11.6395581159036
3,6,6,101,7,7,285,2,7,3,356,672,1218,1,5,0,6,5,1,11.6351430976945
3,6,6,101,7,7,265,2,7,8,0,672,1218,1,1,0,1,5,1,11.6413186797386
3,6,5,98,7,7,304,2,7,8,0,630,1302,2,5,0,5,5,2,11.5711943730942
3,6,5,99,7,7,376,2,7,2,471,765,1365,1,5,0,1,5,2,11.7158663089669
18,3,6,104,10,11,0,2,5,2,120,1078,958,2,5,1,6,4,2,11.7597855429018
18,6,6,104,10,3,0,2,5,2,556,804,1548,2,3,1,6,5,2,11.9511803959014
18,3,7,106,10,3,0,2,5,5,632,1061,1055,2,5,0,1,5,1,11.8670972786908
16,3,5,94,7,7,52,2,7,3,725,988,988,1,5,0,1,5,1,11.7695037923707
19,3,9,134,14,15,378,3,3,5,1151,1790,1816,2,1,1,4,3,3,12.7826860098342
19,3,9,135,6,6,452,3,3,5,48,1822,1828,2,3,1,4,5,3,12.6597340907337
19,3,8,135,14,15,254,3,3,8,0,1694,1694,2,3,0,1,3,3,12.6698066617623
19,3,8,134,6,6,302,3,3,8,0,1694,1694,2,3,1,4,4,3,12.6835482896146
19,3,8,135,14,15,328,3,3,5,1004,1734,1734,2,1,1,4,4,3,12.6698066617623
19,3,8,135,14,15,0,3,5,5,1518,2108,2122,2,3,1,2,3,3,12.752672666102
19,3,9,134,6,6,315,3,3,8,0,2121,2121,2,1,1,2,3,3,12.9367516138114
19,6,9,135,6,6,456,3,3,5,1304,1934,2656,2,1,1,4,4,3,13.1062339954744
19,6,8,134,14,15,190,3,3,8,0,1108,2550,2,1,1,4,3,3,12.7335518258225
19,3,10,133,14,15,400,3,3,5,1430,1994,2046,2,1,2,4,3,3,13.0170028617465
19,6,7,134,14,15,350,3,3,8,0,1063,2172,2,3,1,4,4,3,12.5425448821514
19,3,9,135,14,15,456,3,3,5,1812,2552,2552,2,1,2,2,3,3,13.0795999161232
19,3,8,134,14,15,375,3,5,8,0,1935,1973,2,3,1,4,3,3,12.8866410438833
19,6,9,134,14,15,772,3,5,8,0,2153,2643,2,1,1,4,3,3,12.8479265317026
19,3,8,134,14,15,248,3,5,8,0,1626,1634,2,3,1,4,4,3,12.4292161968444
19,3,8,134,14,15,304,3,3,5,1350,1976,1976,2,3,1,2,4,3,12.9945300058944
19,6,9,133,9,9,365,3,3,8,0,1704,2758,2,1,1,2,3,3,12.9432367115069
19,3,10,135,6,6,970,3,3,5,1684,2320,2290,2,1,1,4,3,3,13.1224973684271
19,6,8,135,14,15,0,3,5,8,0,1582,2152,2,3,1,4,5,2,12.4688829643468
19,6,8,132,14,15,344,3,3,8,0,1143,2473,2,3,1,4,4,3,12.6666570528594
19,6,8,135,14,15,120,3,3,5,778,918,2100,2,1,2,4,3,3,12.6745125527997
19,6,8,135,14,15,300,3,3,5,1288,1582,2161,1,1,1,4,3,3,12.6934986204678
19,3,9,134,9,9,510,3,3,8,0,1802,1802,2,1,1,4,3,3,12.8266491332553
19,6,8,132,14,15,502,3,5,8,0,1706,2956,2,1,1,2,4,3,12.7425660160447
19,6,8,132,14,15,388,3,3,5,970,1136,2468,2,3,1,4,3,3,12.7770521921159
19,6,8,131,14,15,280,3,3,5,938,1317,2385,2,3,1,4,3,3,12.7656884334656
19,6,8,131,14,15,340,3,5,8,0,1181,2374,2,1,1,4,3,3,12.5602444592508
19,6,8,135,14,15,246,3,3,5,669,895,1818,2,1,1,4,3,3,12.5478877265619
19,3,7,133,14,15,210,3,5,5,1178,1614,1614,2,3,0,1,4,3,12.4118665585093
19,3,8,133,14,15,210,3,5,5,119,1721,1721,2,3,0,6,4,2,12.3574967544962
19,6,8,134,14,15,0,3,5,8,0,1298,1828,2,3,0,4,4,3,12.4292161968444
19,3,6,133,14,15,256,3,5,2,20,1362,1362,2,3,1,4,4,2,12.1792151913603
19,3,6,133,14,15,182,3,5,2,866,1302,1302,1,3,1,4,4,2,12.2258752728264
19,3,6,133,14,15,182,3,5,2,1030,1302,1302,1,3,1,4,4,2,12.2060726455302
19,3,6,133,14,15,256,3,5,2,762,1362,1362,2,3,1,4,4,2,12.2404740722475
19,3,8,134,14,15,108,3,5,5,24,1554,1554,2,3,1,4,4,2,12.2524790183443
19,3,8,134,14,15,108,3,5,5,24,1554,1554,2,3,1,4,4,2,12.2524790183443
19,3,8,134,14,15,178,3,5,5,24,1370,1370,2,3,1,4,4,2,12.2184951655287
19,3,9,133,9,9,394,3,3,5,848,1577,1577,2,1,1,4,4,2,12.5425448821514
19,3,9,133,9,9,246,3,3,5,1153,1561,1561,2,1,1,4,3,2,12.5335762121686
19,3,9,135,9,9,362,3,3,8,0,1869,1869,2,1,1,4,4,2,12.6699984672658
19,3,8,134,9,9,176,3,5,5,24,1324,1324,2,3,1,4,3,2,12.3075907887205
19,3,7,131,14,17,235,3,5,5,1000,1405,1405,2,3,1,4,4,2,12.2060726455302
9,6,6,135,14,15,101.896800825593,2,5,8,0,768,1496,3,3,0,1,5,2,12.1104149053337
9,6,6,133,14,15,0,3,5,8,0,768,1536,2,3,1,4,3,2,12.0782392740203
9,6,6,133,14,15,0,3,5,8,0,783,1484,2,3,1,4,3,2,12.0945822694968
9,6,7,134,14,15,44,3,5,8,0,608,1458,2,3,0,1,3,2,12.0327009192558
9,6,6,134,14,15,0,3,5,8,0,738,1495,2,3,1,4,4,2,12.054813614188
9,6,6,134,14,15,0,3,5,8,0,698,1746,2,3,1,4,5,3,12.1982622234382
9,3,6,133,14,15,0,3,5,5,918,1326,1326,2,3,0,4,3,2,12.2209612580239
9,6,7,135,14,15,0,3,5,8,0,728,1456,2,3,1,4,3,2,12.0981533033107
9,3,7,135,14,15,0,3,5,8,0,1302,1302,2,3,0,4,3,2,12.0809911659083
9,3,7,135,14,15,0,3,5,5,24,1340,1340,2,3,0,4,3,2,12.1069923678295
9,6,6,134,14,15,0,3,5,8,0,616,1412,2,3,1,4,3,2,11.9635678694873
9,6,6,135,14,15,22,3,5,8,0,752,1504,2,3,0,1,3,2,12.0197430673387
9,6,7,135,14,15,16,3,5,8,0,728,1456,2,3,0,4,3,2,12.0872553251857
9,3,7,135,14,15,0,3,5,8,0,1246,1258,2,3,0,1,4,2,12.0639328783691
1,3,7,134,16,17,72,3,3,8,0,1258,1258,2,3,1,4,3,3,12.0581525154536
1,3,7,134,14,15,72,3,3,8,0,1258,1402,0,3,1,4,3,3,12.1766489841567
